id,position,x,y,z,is_degas,extraction_id,"load_identifier"
1546,108,NULL,NULL,NULL,NULL,3863,NULL
1547,7,NULL,NULL,NULL,NULL,3864,NULL
1548,8,NULL,NULL,NULL,NULL,3878,NULL
1549,9,NULL,NULL,NULL,NULL,3913,NULL
1550,10,NULL,NULL,NULL,NULL,3929,NULL
1551,11,NULL,NULL,NULL,NULL,3948,NULL
1552,12,NULL,NULL,NULL,NULL,3961,NULL
1553,109,NULL,NULL,NULL,NULL,3972,NULL
1554,110,NULL,NULL,NULL,NULL,3973,NULL
1555,112,NULL,NULL,NULL,NULL,3975,NULL
1556,113,NULL,NULL,NULL,NULL,3976,NULL
1557,114,NULL,NULL,NULL,NULL,3977,NULL
1558,115,NULL,NULL,NULL,NULL,3978,NULL
1559,116,NULL,NULL,NULL,NULL,3980,NULL
1560,117,NULL,NULL,NULL,NULL,3981,NULL
1561,118,NULL,NULL,NULL,NULL,3982,NULL
1562,119,NULL,NULL,NULL,NULL,3983,NULL
1563,120,NULL,NULL,NULL,NULL,3985,NULL
1564,121,NULL,NULL,NULL,NULL,3986,NULL
1565,122,NULL,NULL,NULL,NULL,3987,NULL
1566,123,NULL,NULL,NULL,NULL,3988,NULL
1567,124,NULL,NULL,NULL,NULL,3990,NULL
1568,125,NULL,NULL,NULL,NULL,3991,NULL
1569,126,NULL,NULL,NULL,NULL,3992,NULL
1570,127,NULL,NULL,NULL,NULL,3993,NULL
1571,128,NULL,NULL,NULL,NULL,3995,NULL
1572,129,NULL,NULL,NULL,NULL,3996,NULL
1573,130,NULL,NULL,NULL,NULL,3997,NULL
1574,131,NULL,NULL,NULL,NULL,3998,NULL
1575,132,NULL,NULL,NULL,NULL,4000,NULL
1576,133,NULL,NULL,NULL,NULL,4001,NULL
1577,134,NULL,NULL,NULL,NULL,4002,NULL
1578,135,NULL,NULL,NULL,NULL,4003,NULL
1579,136,NULL,NULL,NULL,NULL,4005,NULL
1580,137,NULL,NULL,NULL,NULL,4006,NULL
1581,138,NULL,NULL,NULL,NULL,4007,NULL
1582,139,NULL,NULL,NULL,NULL,4008,NULL
1583,140,NULL,NULL,NULL,NULL,4010,NULL
1584,141,NULL,NULL,NULL,NULL,4011,NULL
1585,142,NULL,NULL,NULL,NULL,4012,NULL
1586,143,NULL,NULL,NULL,NULL,4013,NULL
1587,144,NULL,NULL,NULL,NULL,4015,NULL
1588,145,NULL,NULL,NULL,NULL,4016,NULL
1589,1,NULL,NULL,NULL,NULL,4017,NULL
1590,2,NULL,NULL,NULL,NULL,4036,NULL
1591,3,NULL,NULL,NULL,NULL,4049,NULL
1592,4,NULL,NULL,NULL,NULL,4062,NULL
1593,5,NULL,NULL,NULL,NULL,4075,NULL
1594,6,NULL,NULL,NULL,NULL,4088,NULL
1595,146,NULL,NULL,NULL,NULL,4101,NULL
1596,147,NULL,NULL,NULL,NULL,4102,NULL
1597,148,NULL,NULL,NULL,NULL,4104,NULL
1598,149,NULL,NULL,NULL,NULL,4105,NULL
1599,150,NULL,NULL,NULL,NULL,4106,NULL
1600,151,NULL,NULL,NULL,NULL,4107,NULL
1601,152,NULL,NULL,NULL,NULL,4109,NULL
1602,153,NULL,NULL,NULL,NULL,4110,NULL
1603,154,NULL,NULL,NULL,NULL,4111,NULL
1604,155,NULL,NULL,NULL,NULL,4112,NULL
1605,156,NULL,NULL,NULL,NULL,4114,NULL
1606,157,NULL,NULL,NULL,NULL,4115,NULL
1607,158,NULL,NULL,NULL,NULL,4116,NULL
1608,159,NULL,NULL,NULL,NULL,4117,NULL
1609,160,NULL,NULL,NULL,NULL,4119,NULL
1610,161,NULL,NULL,NULL,NULL,4120,NULL
1611,162,NULL,NULL,NULL,NULL,4121,NULL
1612,163,NULL,NULL,NULL,NULL,4122,NULL
1613,164,NULL,NULL,NULL,NULL,4123,NULL
1614,165,NULL,NULL,NULL,NULL,4124,NULL
1615,166,NULL,NULL,NULL,NULL,4125,NULL
1616,167,NULL,NULL,NULL,NULL,4126,NULL
1617,168,NULL,NULL,NULL,NULL,4127,NULL
1618,169,NULL,NULL,NULL,NULL,4128,NULL
1619,170,NULL,NULL,NULL,NULL,4129,NULL
1620,171,NULL,NULL,NULL,NULL,4130,NULL
1621,172,NULL,NULL,NULL,NULL,4131,NULL
1622,173,NULL,NULL,NULL,NULL,4132,NULL
1623,174,NULL,NULL,NULL,NULL,4133,NULL
1624,175,NULL,NULL,NULL,NULL,4134,NULL
1625,176,NULL,NULL,NULL,NULL,4135,NULL
1626,177,NULL,NULL,NULL,NULL,4136,NULL
1627,178,NULL,NULL,NULL,NULL,4137,NULL
1628,179,NULL,NULL,NULL,NULL,4138,NULL
1629,180,NULL,NULL,NULL,NULL,4139,NULL
1630,181,NULL,NULL,NULL,NULL,4140,NULL
1631,182,NULL,NULL,NULL,NULL,4141,NULL
1632,13,NULL,NULL,NULL,NULL,4142,NULL
1633,14,NULL,NULL,NULL,NULL,4155,NULL
1634,15,NULL,NULL,NULL,NULL,4167,NULL
1635,16,NULL,NULL,NULL,NULL,4179,NULL
1636,1,NULL,NULL,NULL,NULL,4190,NULL
1637,1,NULL,NULL,NULL,NULL,4192,NULL
1638,1,NULL,NULL,NULL,NULL,4193,NULL
1639,1,NULL,NULL,NULL,NULL,4194,NULL
1640,1,NULL,NULL,NULL,NULL,4195,NULL
1641,1,NULL,NULL,NULL,NULL,4200,NULL
1642,1,NULL,NULL,NULL,NULL,4201,NULL
1643,1,NULL,NULL,NULL,NULL,4202,NULL
1644,1,NULL,NULL,NULL,NULL,4203,NULL
1645,1,NULL,NULL,NULL,NULL,4204,NULL
1646,1,NULL,NULL,NULL,NULL,4208,NULL
1647,1,NULL,NULL,NULL,NULL,4209,NULL
1648,1,NULL,NULL,NULL,NULL,4210,NULL
1649,1,NULL,NULL,NULL,NULL,4211,NULL
1650,1,NULL,NULL,NULL,NULL,4212,NULL
1651,1,NULL,NULL,NULL,NULL,4214,NULL
1652,1,NULL,NULL,NULL,NULL,4216,NULL
1653,1,NULL,NULL,NULL,NULL,4217,NULL
1654,1,NULL,NULL,NULL,NULL,4223,NULL
1655,1,NULL,NULL,NULL,NULL,4225,NULL
1656,9,NULL,NULL,NULL,NULL,4239,NULL
1657,10,NULL,NULL,NULL,NULL,4244,NULL
1658,11,NULL,NULL,NULL,NULL,4246,NULL
1659,12,NULL,NULL,NULL,NULL,4247,NULL
1660,13,NULL,NULL,NULL,NULL,4248,NULL
1661,14,NULL,NULL,NULL,NULL,4249,NULL
1662,15,NULL,NULL,NULL,NULL,4251,NULL
1663,16,NULL,NULL,NULL,NULL,4252,NULL
1664,19,NULL,NULL,NULL,NULL,4253,NULL
1665,20,NULL,NULL,NULL,NULL,4254,NULL
1666,21,NULL,NULL,NULL,NULL,4256,NULL
1667,22,NULL,NULL,NULL,NULL,4257,NULL
1668,23,NULL,NULL,NULL,NULL,4258,NULL
1669,24,NULL,NULL,NULL,NULL,4259,NULL
1670,25,NULL,NULL,NULL,NULL,4261,NULL
1671,26,NULL,NULL,NULL,NULL,4262,NULL
1672,27,NULL,NULL,NULL,NULL,4263,NULL
1673,28,NULL,NULL,NULL,NULL,4264,NULL
1674,29,NULL,NULL,NULL,NULL,4266,NULL
1675,30,NULL,NULL,NULL,NULL,4267,NULL
1676,31,NULL,NULL,NULL,NULL,4268,NULL
1677,32,NULL,NULL,NULL,NULL,4269,NULL
1678,33,NULL,NULL,NULL,NULL,4271,NULL
1679,34,NULL,NULL,NULL,NULL,4272,NULL
1680,35,NULL,NULL,NULL,NULL,4273,NULL
1681,36,NULL,NULL,NULL,NULL,4274,NULL
1682,37,NULL,NULL,NULL,NULL,4276,NULL
1683,38,NULL,NULL,NULL,NULL,4277,NULL
1684,39,NULL,NULL,NULL,NULL,4278,NULL
1685,40,NULL,NULL,NULL,NULL,4279,NULL
1686,41,NULL,NULL,NULL,NULL,4281,NULL
1687,42,NULL,NULL,NULL,NULL,4282,NULL
1688,43,NULL,NULL,NULL,NULL,4283,NULL
1689,44,NULL,NULL,NULL,NULL,4284,NULL
1690,45,NULL,NULL,NULL,NULL,4285,NULL
1691,46,NULL,NULL,NULL,NULL,4286,NULL
1692,42,NULL,NULL,NULL,NULL,4383,NULL
1693,44,NULL,NULL,NULL,NULL,4406,NULL
1694,68,NULL,NULL,NULL,NULL,4445,NULL
1695,68,NULL,NULL,NULL,NULL,4468,NULL
1696,69,NULL,NULL,NULL,NULL,4469,NULL
1697,70,NULL,NULL,NULL,NULL,4470,NULL
1698,71,NULL,NULL,NULL,NULL,4472,NULL
1699,72,NULL,NULL,NULL,NULL,4473,NULL
1700,69,NULL,NULL,NULL,NULL,4474,NULL
1701,73,NULL,NULL,NULL,NULL,4475,NULL
1702,70,NULL,NULL,NULL,NULL,4476,NULL
1703,71,NULL,NULL,NULL,NULL,4478,NULL
1704,72,NULL,NULL,NULL,NULL,4479,NULL
1705,73,NULL,NULL,NULL,NULL,4480,NULL
1706,74,NULL,NULL,NULL,NULL,4481,NULL
1707,75,NULL,NULL,NULL,NULL,4485,NULL
1708,76,NULL,NULL,NULL,NULL,4486,NULL
1709,77,NULL,NULL,NULL,NULL,4490,NULL
1710,78,NULL,NULL,NULL,NULL,4491,NULL
1711,79,NULL,NULL,NULL,NULL,4492,NULL
1712,80,NULL,NULL,NULL,NULL,4493,NULL
1713,81,NULL,NULL,NULL,NULL,4494,NULL
1714,82,NULL,NULL,NULL,NULL,4495,NULL
1715,83,NULL,NULL,NULL,NULL,4496,NULL
1716,84,NULL,NULL,NULL,NULL,4500,NULL
1717,85,NULL,NULL,NULL,NULL,4501,NULL
1718,86,NULL,NULL,NULL,NULL,4502,NULL
1719,87,NULL,NULL,NULL,NULL,4503,NULL
1720,88,NULL,NULL,NULL,NULL,4504,NULL
1721,89,NULL,NULL,NULL,NULL,4506,NULL
1722,90,NULL,NULL,NULL,NULL,4507,NULL
1723,91,NULL,NULL,NULL,NULL,4508,NULL
1724,92,NULL,NULL,NULL,NULL,4509,NULL
1725,93,NULL,NULL,NULL,NULL,4510,NULL
1726,94,NULL,NULL,NULL,NULL,4511,NULL
1727,95,NULL,NULL,NULL,NULL,4515,NULL
1728,96,NULL,NULL,NULL,NULL,4521,NULL
1729,97,NULL,NULL,NULL,NULL,4522,NULL
1730,98,NULL,NULL,NULL,NULL,4523,NULL
1731,99,NULL,NULL,NULL,NULL,4524,NULL
1732,100,NULL,NULL,NULL,NULL,4526,NULL
1733,101,NULL,NULL,NULL,NULL,4527,NULL
1734,102,NULL,NULL,NULL,NULL,4531,NULL
1735,103,NULL,NULL,NULL,NULL,4533,NULL
1736,109,NULL,NULL,NULL,NULL,4535,NULL
1737,110,NULL,NULL,NULL,NULL,4559,NULL
1738,112,NULL,NULL,NULL,NULL,4560,NULL
1739,116,NULL,NULL,NULL,NULL,4562,NULL
1740,113,NULL,NULL,NULL,NULL,4568,NULL
1741,117,NULL,NULL,NULL,NULL,4572,NULL
1742,114,NULL,NULL,NULL,NULL,4573,NULL
1743,118,NULL,NULL,NULL,NULL,4575,NULL
1744,115,NULL,NULL,NULL,NULL,4576,NULL
1745,116,NULL,NULL,NULL,NULL,4579,NULL
1746,117,NULL,NULL,NULL,NULL,4582,NULL
1747,118,NULL,NULL,NULL,NULL,4586,NULL
1748,119,NULL,NULL,NULL,NULL,4588,NULL
1749,119,NULL,NULL,NULL,NULL,4593,NULL
1750,120,NULL,NULL,NULL,NULL,4595,NULL
1751,121,NULL,NULL,NULL,NULL,4596,NULL
1752,122,NULL,NULL,NULL,NULL,4597,NULL
1753,123,NULL,NULL,NULL,NULL,4599,NULL
1754,120,NULL,NULL,NULL,NULL,4600,NULL
1755,124,NULL,NULL,NULL,NULL,4601,NULL
1756,121,NULL,NULL,NULL,NULL,4602,NULL
1757,125,NULL,NULL,NULL,NULL,4603,NULL
1758,122,NULL,NULL,NULL,NULL,4605,NULL
1759,126,NULL,NULL,NULL,NULL,4610,NULL
1760,123,NULL,NULL,NULL,NULL,4611,NULL
1761,127,NULL,NULL,NULL,NULL,4612,NULL
1762,124,NULL,NULL,NULL,NULL,4613,NULL
1763,128,NULL,NULL,NULL,NULL,4614,NULL
1764,125,NULL,NULL,NULL,NULL,4615,NULL
1765,129,NULL,NULL,NULL,NULL,4617,NULL
1766,126,NULL,NULL,NULL,NULL,4619,NULL
1767,127,NULL,NULL,NULL,NULL,4620,NULL
1768,128,NULL,NULL,NULL,NULL,4624,NULL
1769,129,NULL,NULL,NULL,NULL,4625,NULL
1770,121,NULL,NULL,NULL,NULL,4627,NULL
1771,121,NULL,NULL,NULL,NULL,4636,NULL
1772,122,NULL,NULL,NULL,NULL,4641,NULL
1773,123,NULL,NULL,NULL,NULL,4642,NULL
1774,124,NULL,NULL,NULL,NULL,4643,NULL
1775,125,NULL,NULL,NULL,NULL,4644,NULL
1776,122,NULL,NULL,NULL,NULL,4646,NULL
1777,126,NULL,NULL,NULL,NULL,4647,NULL
1778,123,NULL,NULL,NULL,NULL,4648,NULL
1779,127,NULL,NULL,NULL,NULL,4649,NULL
1780,124,NULL,NULL,NULL,NULL,4650,NULL
1781,128,NULL,NULL,NULL,NULL,4651,NULL
1782,125,NULL,NULL,NULL,NULL,4652,NULL
1783,126,NULL,NULL,NULL,NULL,4654,NULL
1784,127,NULL,NULL,NULL,NULL,4655,NULL
1785,128,NULL,NULL,NULL,NULL,4656,NULL
1786,129,NULL,NULL,NULL,NULL,4657,NULL
1787,129,NULL,NULL,NULL,NULL,4660,NULL
1788,130,NULL,NULL,NULL,NULL,4667,NULL
1789,131,NULL,NULL,NULL,NULL,4668,NULL
1790,132,NULL,NULL,NULL,NULL,4669,NULL
1791,133,NULL,NULL,NULL,NULL,4670,NULL
1792,134,NULL,NULL,NULL,NULL,4671,NULL
1793,135,NULL,NULL,NULL,NULL,4672,NULL
1794,136,NULL,NULL,NULL,NULL,4673,NULL
1795,137,NULL,NULL,NULL,NULL,4674,NULL
1796,138,NULL,NULL,NULL,NULL,4675,NULL
1797,130,NULL,NULL,NULL,NULL,4676,NULL
1798,131,NULL,NULL,NULL,NULL,4677,NULL
1799,132,NULL,NULL,NULL,NULL,4678,NULL
1800,133,NULL,NULL,NULL,NULL,4680,NULL
1801,134,NULL,NULL,NULL,NULL,4681,NULL
1802,135,NULL,NULL,NULL,NULL,4682,NULL
1803,136,NULL,NULL,NULL,NULL,4683,NULL
1804,137,NULL,NULL,NULL,NULL,4684,NULL
1805,138,NULL,NULL,NULL,NULL,4686,NULL
1806,139,NULL,NULL,NULL,NULL,4692,NULL
1807,140,NULL,NULL,NULL,NULL,4693,NULL
1808,141,NULL,NULL,NULL,NULL,4694,NULL
1809,142,NULL,NULL,NULL,NULL,4695,NULL
1810,143,NULL,NULL,NULL,NULL,4699,NULL
1811,144,NULL,NULL,NULL,NULL,4700,NULL
1812,145,NULL,NULL,NULL,NULL,4701,NULL
1813,146,NULL,NULL,NULL,NULL,4703,NULL
1814,150,NULL,NULL,NULL,NULL,4707,NULL
1815,147,NULL,NULL,NULL,NULL,4712,NULL
1816,151,NULL,NULL,NULL,NULL,4713,NULL
1817,148,NULL,NULL,NULL,NULL,4714,NULL
1818,152,NULL,NULL,NULL,NULL,4716,NULL
1819,149,NULL,NULL,NULL,NULL,4718,NULL
1820,153,NULL,NULL,NULL,NULL,4719,NULL
1821,150,NULL,NULL,NULL,NULL,4720,NULL
1822,151,NULL,NULL,NULL,NULL,4721,NULL
1823,152,NULL,NULL,NULL,NULL,4724,NULL
1824,153,NULL,NULL,NULL,NULL,4726,NULL
1825,154,NULL,NULL,NULL,NULL,4727,NULL
1826,155,NULL,NULL,NULL,NULL,4728,NULL
1827,156,NULL,NULL,NULL,NULL,4730,NULL
1828,157,NULL,NULL,NULL,NULL,4734,NULL
1829,158,NULL,NULL,NULL,NULL,4735,NULL
1830,159,NULL,NULL,NULL,NULL,4737,NULL
1831,160,NULL,NULL,NULL,NULL,4738,NULL
1832,161,NULL,NULL,NULL,NULL,4739,NULL
1833,162,NULL,NULL,NULL,NULL,4742,NULL
1834,163,NULL,NULL,NULL,NULL,4744,NULL
1835,164,NULL,NULL,NULL,NULL,4745,NULL
1836,165,NULL,NULL,NULL,NULL,4746,NULL
1837,166,NULL,NULL,NULL,NULL,4748,NULL
1838,167,NULL,NULL,NULL,NULL,4752,NULL
1839,168,NULL,NULL,NULL,NULL,4753,NULL
1840,169,NULL,NULL,NULL,NULL,4755,NULL
1841,170,NULL,NULL,NULL,NULL,4756,NULL
1842,171,NULL,NULL,NULL,NULL,4757,NULL
1843,172,NULL,NULL,NULL,NULL,4760,NULL
1844,173,NULL,NULL,NULL,NULL,4762,NULL
1845,174,NULL,NULL,NULL,NULL,4763,NULL
1846,175,NULL,NULL,NULL,NULL,4764,NULL
1847,176,NULL,NULL,NULL,NULL,4766,NULL
1848,177,NULL,NULL,NULL,NULL,4770,NULL
1849,178,NULL,NULL,NULL,NULL,4771,NULL
1850,179,NULL,NULL,NULL,NULL,4773,NULL
1851,180,NULL,NULL,NULL,NULL,4774,NULL
1852,181,NULL,NULL,NULL,NULL,4775,NULL
1853,182,NULL,NULL,NULL,NULL,4778,NULL
1854,183,NULL,NULL,NULL,NULL,4780,NULL
1855,184,NULL,NULL,NULL,NULL,4781,NULL
1856,185,NULL,NULL,NULL,NULL,4782,NULL
1857,186,NULL,NULL,NULL,NULL,4784,NULL
1858,187,NULL,NULL,NULL,NULL,4788,NULL
1859,188,NULL,NULL,NULL,NULL,4789,NULL
1860,189,NULL,NULL,NULL,NULL,4791,NULL
1861,190,NULL,NULL,NULL,NULL,4792,NULL
1862,191,NULL,NULL,NULL,NULL,4793,NULL
1863,192,NULL,NULL,NULL,NULL,4796,NULL
1864,193,NULL,NULL,NULL,NULL,4798,NULL
1865,194,NULL,NULL,NULL,NULL,4799,NULL
1866,195,NULL,NULL,NULL,NULL,4800,NULL
1867,196,NULL,NULL,NULL,NULL,4802,NULL
1868,197,NULL,NULL,NULL,NULL,4805,NULL
1869,198,NULL,NULL,NULL,NULL,4807,NULL
1870,199,NULL,NULL,NULL,NULL,4810,NULL
1871,200,NULL,NULL,NULL,NULL,4812,NULL
1872,201,NULL,NULL,NULL,NULL,4814,NULL
1873,202,NULL,NULL,NULL,NULL,4815,NULL
1874,19,0,NULL,NULL,NULL,4816,NULL
1875,19,0,NULL,NULL,NULL,4826,NULL
1876,19,0,NULL,NULL,NULL,4828,NULL
1877,19,0,NULL,NULL,NULL,4829,NULL
1878,19,0,NULL,NULL,NULL,4830,NULL
1879,19,0,NULL,NULL,NULL,4831,NULL
1880,19,0,NULL,NULL,NULL,4832,NULL
1881,19,0,NULL,NULL,NULL,4833,NULL
1882,19,0,NULL,NULL,NULL,4837,NULL
1883,19,0,NULL,NULL,NULL,4838,NULL
1884,19,0,NULL,NULL,NULL,4841,NULL
1885,19,0,NULL,NULL,NULL,4842,NULL
1886,19,0,NULL,NULL,NULL,4843,NULL
1887,19,0,NULL,NULL,NULL,4844,NULL
1888,19,0,NULL,NULL,NULL,4845,NULL
1889,19,0,NULL,NULL,NULL,4849,NULL
1890,19,0,NULL,NULL,NULL,4850,NULL
1891,19,0,NULL,NULL,NULL,4853,NULL
1892,19,0,NULL,NULL,NULL,4854,NULL
1893,19,0,NULL,NULL,NULL,4858,NULL
1894,19,0,NULL,NULL,NULL,4859,NULL
1895,19,0,NULL,NULL,NULL,4860,NULL
1896,19,0,NULL,NULL,NULL,4861,NULL
1897,19,0,NULL,NULL,NULL,4864,NULL
1898,19,0,NULL,NULL,NULL,4865,NULL
1899,19,0,NULL,NULL,NULL,4866,NULL
1900,19,0,NULL,NULL,NULL,4867,NULL
1901,19,0,NULL,NULL,NULL,4875,NULL
1902,19,0,NULL,NULL,NULL,4876,NULL
1903,19,0,NULL,NULL,NULL,4877,NULL
1904,19,0,NULL,NULL,NULL,4880,NULL
1905,19,0,NULL,NULL,NULL,4882,NULL
1906,21,0,NULL,NULL,NULL,4884,NULL
1907,21,0,NULL,NULL,NULL,4885,NULL
1908,21,0,NULL,NULL,NULL,4886,NULL
1909,21,0,NULL,NULL,NULL,4888,NULL
1910,21,0,NULL,NULL,NULL,4891,NULL
1911,21,0,NULL,NULL,NULL,4894,NULL
1912,21,0,NULL,NULL,NULL,4895,NULL
1913,21,0,NULL,NULL,NULL,4896,NULL
1914,21,0,NULL,NULL,NULL,4897,NULL
1915,21,0,NULL,NULL,NULL,4898,NULL
1916,21,0,NULL,NULL,NULL,4899,NULL
1917,21,0,NULL,NULL,NULL,4900,NULL
1918,21,0,NULL,NULL,NULL,4901,NULL
1919,21,0,NULL,NULL,NULL,4902,NULL
1920,21,0,NULL,NULL,NULL,4903,NULL
1921,21,0,NULL,NULL,NULL,4905,NULL
1922,21,0,NULL,NULL,NULL,4906,NULL
1923,21,0,NULL,NULL,NULL,4907,NULL
1924,21,0,NULL,NULL,NULL,4908,NULL
1925,21,0,NULL,NULL,NULL,4909,NULL
1926,21,0,NULL,NULL,NULL,4910,NULL
1927,21,0,NULL,NULL,NULL,4912,NULL
1928,21,0,NULL,NULL,NULL,4914,NULL
1929,21,0,NULL,NULL,NULL,4915,NULL
1930,21,0,NULL,NULL,NULL,4917,NULL
1931,21,0,NULL,NULL,NULL,4923,NULL
1932,21,0,NULL,NULL,NULL,4927,NULL
1933,23,0,NULL,NULL,NULL,4928,NULL
1934,23,0,NULL,NULL,NULL,4935,NULL
1935,23,0,NULL,NULL,NULL,4936,NULL
1936,23,0,NULL,NULL,NULL,4937,NULL
1937,23,0,NULL,NULL,NULL,4938,NULL
1938,23,0,NULL,NULL,NULL,4939,NULL
1939,23,0,NULL,NULL,NULL,4942,NULL
1940,23,0,NULL,NULL,NULL,4947,NULL
1941,23,0,NULL,NULL,NULL,4950,NULL
1942,23,0,NULL,NULL,NULL,4952,NULL
1943,23,0,NULL,NULL,NULL,4956,NULL
1944,24,NULL,NULL,NULL,NULL,4959,NULL
1945,24,NULL,NULL,NULL,NULL,4969,NULL
1946,24,NULL,NULL,NULL,NULL,4971,NULL
1947,24,NULL,NULL,NULL,NULL,4976,NULL
1948,24,NULL,NULL,NULL,NULL,4977,NULL
1949,24,NULL,NULL,NULL,NULL,4978,NULL
1950,24,NULL,NULL,NULL,NULL,4979,NULL
1951,24,NULL,NULL,NULL,NULL,4980,NULL
1952,24,NULL,NULL,NULL,NULL,4982,NULL
1953,24,NULL,NULL,NULL,NULL,4984,NULL
1954,24,NULL,NULL,NULL,NULL,4987,NULL
1955,24,NULL,NULL,NULL,NULL,4989,NULL
1956,24,NULL,NULL,NULL,NULL,4990,NULL
1957,24,NULL,NULL,NULL,NULL,4992,NULL
1958,24,NULL,NULL,NULL,NULL,4993,NULL
1959,24,NULL,NULL,NULL,NULL,4994,NULL
1960,26,NULL,NULL,NULL,NULL,4995,NULL
1961,26,NULL,NULL,NULL,NULL,4996,NULL
1962,26,NULL,NULL,NULL,NULL,5001,NULL
1963,26,NULL,NULL,NULL,NULL,5002,NULL
1964,26,NULL,NULL,NULL,NULL,5003,NULL
1965,26,NULL,NULL,NULL,NULL,5008,NULL
1966,26,NULL,NULL,NULL,NULL,5009,NULL
1967,26,NULL,NULL,NULL,NULL,5011,NULL
1968,26,NULL,NULL,NULL,NULL,5012,NULL
1969,26,NULL,NULL,NULL,NULL,5019,NULL
1970,26,NULL,NULL,NULL,NULL,5020,NULL
1971,26,NULL,NULL,NULL,NULL,5021,NULL
1972,36,NULL,NULL,NULL,NULL,5022,NULL
1973,36,NULL,NULL,NULL,NULL,5023,NULL
1974,36,NULL,NULL,NULL,NULL,5024,NULL
1975,36,NULL,NULL,NULL,NULL,5025,NULL
1976,36,NULL,NULL,NULL,NULL,5027,NULL
1977,36,NULL,NULL,NULL,NULL,5029,NULL
1978,36,NULL,NULL,NULL,NULL,5035,NULL
1979,36,NULL,NULL,NULL,NULL,5038,NULL
1980,36,NULL,NULL,NULL,NULL,5044,NULL
1981,36,NULL,NULL,NULL,NULL,5047,NULL
1982,36,NULL,NULL,NULL,NULL,5054,NULL
1983,104,NULL,NULL,NULL,NULL,5057,NULL
1984,105,NULL,NULL,NULL,NULL,5059,NULL
1985,106,NULL,NULL,NULL,NULL,5061,NULL
1986,107,NULL,NULL,NULL,NULL,5066,NULL
1987,108,NULL,NULL,NULL,NULL,5068,NULL
1988,109,NULL,NULL,NULL,NULL,5070,NULL
1989,110,NULL,NULL,NULL,NULL,5072,NULL
1990,112,NULL,NULL,NULL,NULL,5078,NULL
1991,113,NULL,NULL,NULL,NULL,5079,NULL
1992,114,NULL,NULL,NULL,NULL,5080,NULL
1993,115,NULL,NULL,NULL,NULL,5082,NULL
1994,117,NULL,NULL,NULL,NULL,5083,NULL
1995,118,NULL,NULL,NULL,NULL,5084,NULL
1996,119,NULL,NULL,NULL,NULL,5088,NULL
1997,120,NULL,NULL,NULL,NULL,5089,NULL
1998,121,NULL,NULL,NULL,NULL,5094,NULL
1999,122,NULL,NULL,NULL,NULL,5096,NULL
2000,123,NULL,NULL,NULL,NULL,5097,NULL
2001,124,NULL,NULL,NULL,NULL,5098,NULL
2002,125,NULL,NULL,NULL,NULL,5099,NULL
2003,126,NULL,NULL,NULL,NULL,5100,NULL
2004,127,NULL,NULL,NULL,NULL,5101,NULL
2005,128,NULL,NULL,NULL,NULL,5106,NULL
2006,129,NULL,NULL,NULL,NULL,5107,NULL
2007,130,NULL,NULL,NULL,NULL,5108,NULL
2008,131,NULL,NULL,NULL,NULL,5109,NULL
2009,132,NULL,NULL,NULL,NULL,5110,NULL
2010,133,NULL,NULL,NULL,NULL,5111,NULL
2011,134,NULL,NULL,NULL,NULL,5112,NULL
2012,135,NULL,NULL,NULL,NULL,5114,NULL
2013,136,NULL,NULL,NULL,NULL,5115,NULL
2014,137,NULL,NULL,NULL,NULL,5116,NULL
2015,138,NULL,NULL,NULL,NULL,5117,NULL
2016,139,NULL,NULL,NULL,NULL,5121,NULL
2017,140,NULL,NULL,NULL,NULL,5122,NULL
2018,141,NULL,NULL,NULL,NULL,5123,NULL
2019,142,NULL,NULL,NULL,NULL,5124,NULL
2020,143,NULL,NULL,NULL,NULL,5125,NULL
2021,144,NULL,NULL,NULL,NULL,5130,NULL
2022,145,NULL,NULL,NULL,NULL,5132,NULL
2023,146,NULL,NULL,NULL,NULL,5133,NULL
2024,147,NULL,NULL,NULL,NULL,5134,NULL
2025,148,NULL,NULL,NULL,NULL,5138,NULL
2026,149,NULL,NULL,NULL,NULL,5140,NULL
2027,150,NULL,NULL,NULL,NULL,5141,NULL
2028,151,NULL,NULL,NULL,NULL,5142,NULL
2029,152,NULL,NULL,NULL,NULL,5143,NULL
2030,153,NULL,NULL,NULL,NULL,5144,NULL
2031,154,NULL,NULL,NULL,NULL,5145,NULL
2032,155,NULL,NULL,NULL,NULL,5146,NULL
2033,156,NULL,NULL,NULL,NULL,5150,NULL
2034,157,NULL,NULL,NULL,NULL,5152,NULL
2035,158,NULL,NULL,NULL,NULL,5153,NULL
2036,159,NULL,NULL,NULL,NULL,5158,NULL
2037,160,NULL,NULL,NULL,NULL,5159,NULL
2038,161,NULL,NULL,NULL,NULL,5160,NULL
2039,162,NULL,NULL,NULL,NULL,5161,NULL
2040,163,NULL,NULL,NULL,NULL,5162,NULL
2041,164,NULL,NULL,NULL,NULL,5164,NULL
